[2025-10-23 01:33:01] Regel: sommer | Zeit: 01:33 | Tor: ZU
[2025-10-23 01:34:01] Regel: sommer | Zeit: 01:34 | Tor: ZU
[2025-10-23 01:35:01] Regel: sommer | Zeit: 01:35 | Tor: ZU → Schließimpuls gesendet
[2025-10-23 01:36:01] Regel: sommer | Zeit: 01:36 | Tor: ZU
[2025-10-23 01:37:01] Regel: sommer | Zeit: 01:37 | Tor: ZU
[2025-10-23 01:38:01] Regel: sommer | Zeit: 01:38 | Tor: ZU
[2025-10-23 01:39:01] Regel: sommer | Zeit: 01:39 | Tor: ZU
[2025-10-23 01:40:02] Regel: sommer | Zeit: 01:40 | Tor: ZU → Schließimpuls gesendet
[2025-10-23 01:41:01] Regel: sommer | Zeit: 01:41 | Tor: ZU
[2025-10-23 01:42:01] Regel: sommer | Zeit: 01:42 | Tor: ZU
[2025-10-23 01:43:01] Regel: sommer | Zeit: 01:43 | Tor: ZU
[2025-10-23 01:44:01] Regel: sommer | Zeit: 01:44 | Tor: ZU
[2025-10-23 01:45:01] Regel: sommer | Zeit: 01:45 | Tor: ZU → Schließimpuls gesendet
[2025-10-23 01:46:01] Regel: sommer | Zeit: 01:46 | Tor: ZU
[2025-10-23 01:47:01] Regel: sommer | Zeit: 01:47 | Tor: ZU
[2025-10-23 01:48:01] Regel: sommer | Zeit: 01:48 | Tor: ZU
[2025-10-23 01:49:01] Regel: sommer | Zeit: 01:49 | Tor: ZU
[2025-10-23 01:50:02] Regel: sommer | Zeit: 01:50 | Tor: ZU → Schließimpuls gesendet
[2025-10-23 01:51:01] Regel: sommer | Zeit: 01:51 | Tor: ZU
[2025-10-23 01:52:01] Regel: sommer | Zeit: 01:52 | Tor: ZU
[2025-10-23 01:53:02] Regel: sommer | Zeit: 01:53 | Tor: ZU
[2025-10-23 01:54:01] Regel: sommer | Zeit: 01:54 | Tor: ZU
[2025-10-23 01:55:01] Regel: sommer | Zeit: 01:55 | Tor: ZU → Schließimpuls gesendet
[2025-10-23 01:56:01] Regel: sommer | Zeit: 01:56 | Tor: ZU
[2025-10-23 01:57:01] Regel: sommer | Zeit: 01:57 | Tor: ZU
[2025-10-23 01:58:01] Regel: sommer | Zeit: 01:58 | Tor: ZU
[2025-10-23 01:59:01] Regel: sommer | Zeit: 01:59 | Tor: ZU
[2025-10-23 02:00:01] Regel: sommer | Zeit: 02:00 | Tor: ZU → Schließimpuls gesendet
[2025-10-23 02:01:01] Regel: sommer | Zeit: 02:01 | Tor: ZU
[2025-10-23 02:02:01] Regel: sommer | Zeit: 02:02 | Tor: ZU
[2025-10-23 02:03:02] Regel: sommer | Zeit: 02:03 | Tor: ZU
[2025-10-23 02:04:01] Regel: sommer | Zeit: 02:04 | Tor: ZU
[2025-10-23 02:05:01] Regel: sommer | Zeit: 02:05 | Tor: ZU → Schließimpuls gesendet
[2025-10-23 02:06:02] Regel: sommer | Zeit: 02:06 | Tor: ZU
[2025-10-23 02:07:01] Regel: sommer | Zeit: 02:07 | Tor: ZU
[2025-10-23 02:08:01] Regel: sommer | Zeit: 02:08 | Tor: ZU
[2025-10-23 02:09:01] Regel: sommer | Zeit: 02:09 | Tor: ZU
[2025-10-23 02:10:01] Regel: sommer | Zeit: 02:10 | Tor: ZU → Schließimpuls gesendet
[2025-10-23 02:11:01] Regel: sommer | Zeit: 02:11 | Tor: ZU
[2025-10-23 02:12:01] Regel: sommer | Zeit: 02:12 | Tor: ZU
[2025-10-23 02:13:01] Regel: sommer | Zeit: 02:13 | Tor: ZU
[2025-10-23 02:14:01] Regel: sommer | Zeit: 02:14 | Tor: ZU
[2025-10-23 02:15:01] Regel: sommer | Zeit: 02:15 | Tor: ZU → Schließimpuls gesendet
[2025-10-23 02:16:02] Regel: sommer | Zeit: 02:16 | Tor: ZU
[2025-10-23 02:17:01] Regel: sommer | Zeit: 02:17 | Tor: ZU
[2025-10-23 02:18:01] Regel: sommer | Zeit: 02:18 | Tor: ZU
[2025-10-23 02:19:01] Regel: sommer | Zeit: 02:19 | Tor: ZU
[2025-10-23 02:20:01] Regel: sommer | Zeit: 02:20 | Tor: ZU → Schließimpuls gesendet
[2025-10-23 02:21:01] Regel: sommer | Zeit: 02:21 | Tor: ZU
[2025-10-23 02:22:01] Regel: sommer | Zeit: 02:22 | Tor: ZU
[2025-10-23 02:23:01] Regel: sommer | Zeit: 02:23 | Tor: ZU
[2025-10-23 02:24:02] Regel: sommer | Zeit: 02:24 | Tor: ZU
[2025-10-23 02:25:01] Regel: sommer | Zeit: 02:25 | Tor: ZU → Schließimpuls gesendet
[2025-10-23 02:26:01] Regel: sommer | Zeit: 02:26 | Tor: ZU
[2025-10-23 02:27:01] Regel: sommer | Zeit: 02:27 | Tor: ZU
[2025-10-23 02:28:01] Regel: sommer | Zeit: 02:28 | Tor: ZU
[2025-10-23 02:29:01] Regel: sommer | Zeit: 02:29 | Tor: ZU
[2025-10-23 02:30:01] Regel: sommer | Zeit: 02:30 | Tor: ZU → Schließimpuls gesendet
[2025-10-23 02:31:01] Regel: sommer | Zeit: 02:31 | Tor: ZU
[2025-10-23 02:32:01] Regel: sommer | Zeit: 02:32 | Tor: ZU
[2025-10-23 02:33:01] Regel: sommer | Zeit: 02:33 | Tor: ZU
[2025-10-23 02:34:02] Regel: sommer | Zeit: 02:34 | Tor: ZU
[2025-10-23 02:35:01] Regel: sommer | Zeit: 02:35 | Tor: ZU → Schließimpuls gesendet
[2025-10-23 02:36:01] Regel: sommer | Zeit: 02:36 | Tor: ZU
[2025-10-23 02:37:02] Regel: sommer | Zeit: 02:37 | Tor: ZU
[2025-10-23 02:38:01] Regel: sommer | Zeit: 02:38 | Tor: ZU
[2025-10-23 02:39:01] Regel: sommer | Zeit: 02:39 | Tor: ZU
[2025-10-23 02:40:01] Regel: sommer | Zeit: 02:40 | Tor: ZU → Schließimpuls gesendet
[2025-10-23 02:41:01] Regel: sommer | Zeit: 02:41 | Tor: ZU
[2025-10-23 02:42:01] Regel: sommer | Zeit: 02:42 | Tor: ZU
[2025-10-23 02:43:01] Regel: sommer | Zeit: 02:43 | Tor: ZU
[2025-10-23 02:44:01] Regel: sommer | Zeit: 02:44 | Tor: ZU
[2025-10-23 02:45:01] Regel: sommer | Zeit: 02:45 | Tor: ZU → Schließimpuls gesendet
[2025-10-23 02:46:01] Regel: sommer | Zeit: 02:46 | Tor: ZU
[2025-10-23 02:47:01] Regel: sommer | Zeit: 02:47 | Tor: ZU
[2025-10-23 02:48:01] Regel: sommer | Zeit: 02:48 | Tor: ZU
[2025-10-23 02:49:01] Regel: sommer | Zeit: 02:49 | Tor: ZU
[2025-10-23 02:50:01] Regel: sommer | Zeit: 02:50 | Tor: ZU → Schließimpuls gesendet
[2025-10-23 02:51:01] Regel: sommer | Zeit: 02:51 | Tor: ZU
[2025-10-23 02:52:01] Regel: sommer | Zeit: 02:52 | Tor: ZU
[2025-10-23 02:53:01] Regel: sommer | Zeit: 02:53 | Tor: ZU
[2025-10-23 02:54:02] Regel: sommer | Zeit: 02:54 | Tor: ZU
[2025-10-23 02:55:01] Regel: sommer | Zeit: 02:55 | Tor: ZU → Schließimpuls gesendet
[2025-10-23 02:56:01] Regel: sommer | Zeit: 02:56 | Tor: ZU
[2025-10-23 02:57:02] Regel: sommer | Zeit: 02:57 | Tor: ZU
[2025-10-23 02:58:01] Regel: sommer | Zeit: 02:58 | Tor: ZU
[2025-10-23 02:59:01] Regel: sommer | Zeit: 02:59 | Tor: ZU
[2025-10-23 03:00:01] Regel: sommer | Zeit: 03:00 | Tor: ZU → Schließimpuls gesendet
[2025-10-23 03:01:01] Regel: sommer | Zeit: 03:01 | Tor: ZU
[2025-10-23 03:02:01] Regel: sommer | Zeit: 03:02 | Tor: ZU
[2025-10-23 03:03:01] Regel: sommer | Zeit: 03:03 | Tor: ZU
[2025-10-23 03:04:01] Regel: sommer | Zeit: 03:04 | Tor: ZU
[2025-10-23 03:05:02] Regel: sommer | Zeit: 03:05 | Tor: ZU → Schließimpuls gesendet
[2025-10-23 03:06:01] Regel: sommer | Zeit: 03:06 | Tor: ZU
[2025-10-23 03:07:01] Regel: sommer | Zeit: 03:07 | Tor: ZU
[2025-10-23 03:08:02] Regel: sommer | Zeit: 03:08 | Tor: ZU
[2025-10-23 03:09:01] Regel: sommer | Zeit: 03:09 | Tor: ZU
[2025-10-23 03:10:01] Regel: sommer | Zeit: 03:10 | Tor: ZU → Schließimpuls gesendet
[2025-10-23 03:11:01] Regel: sommer | Zeit: 03:11 | Tor: ZU
[2025-10-23 03:12:01] Regel: sommer | Zeit: 03:12 | Tor: ZU
[2025-10-23 03:13:01] Regel: sommer | Zeit: 03:13 | Tor: ZU
[2025-10-23 03:14:01] Regel: sommer | Zeit: 03:14 | Tor: ZU
[2025-10-23 03:15:01] Regel: sommer | Zeit: 03:15 | Tor: ZU → Schließimpuls gesendet
[2025-10-23 03:16:01] Regel: sommer | Zeit: 03:16 | Tor: ZU
[2025-10-23 03:17:01] Regel: sommer | Zeit: 03:17 | Tor: ZU
[2025-10-23 03:18:01] Regel: sommer | Zeit: 03:18 | Tor: ZU
[2025-10-23 03:19:01] Regel: sommer | Zeit: 03:19 | Tor: ZU
[2025-10-23 03:20:01] Regel: sommer | Zeit: 03:20 | Tor: ZU → Schließimpuls gesendet
[2025-10-23 03:21:01] Regel: sommer | Zeit: 03:21 | Tor: ZU
[2025-10-23 03:22:01] Regel: sommer | Zeit: 03:22 | Tor: ZU
[2025-10-23 03:23:01] Regel: sommer | Zeit: 03:23 | Tor: ZU
[2025-10-23 03:24:02] Regel: sommer | Zeit: 03:24 | Tor: ZU
[2025-10-23 03:25:01] Regel: sommer | Zeit: 03:25 | Tor: ZU → Schließimpuls gesendet
[2025-10-23 03:26:01] Regel: sommer | Zeit: 03:26 | Tor: ZU
[2025-10-23 03:27:01] Regel: sommer | Zeit: 03:27 | Tor: ZU
[2025-10-23 03:28:01] Regel: sommer | Zeit: 03:28 | Tor: ZU
[2025-10-23 03:29:02] Regel: sommer | Zeit: 03:29 | Tor: ZU
[2025-10-23 03:30:01] Regel: sommer | Zeit: 03:30 | Tor: ZU → Schließimpuls gesendet
[2025-10-23 03:31:01] Regel: sommer | Zeit: 03:31 | Tor: ZU
[2025-10-23 03:32:01] Regel: sommer | Zeit: 03:32 | Tor: ZU
[2025-10-23 03:33:01] Regel: sommer | Zeit: 03:33 | Tor: ZU
[2025-10-23 03:34:01] Regel: sommer | Zeit: 03:34 | Tor: ZU
[2025-10-23 03:35:01] Regel: sommer | Zeit: 03:35 | Tor: ZU → Schließimpuls gesendet
[2025-10-23 03:36:01] Regel: sommer | Zeit: 03:36 | Tor: ZU
[2025-10-23 03:37:01] Regel: sommer | Zeit: 03:37 | Tor: ZU
[2025-10-23 03:38:01] Regel: sommer | Zeit: 03:38 | Tor: ZU
[2025-10-23 03:39:01] Regel: sommer | Zeit: 03:39 | Tor: ZU
[2025-10-23 03:40:01] Regel: sommer | Zeit: 03:40 | Tor: ZU → Schließimpuls gesendet
[2025-10-23 03:41:02] Regel: sommer | Zeit: 03:41 | Tor: ZU
[2025-10-23 03:42:01] Regel: sommer | Zeit: 03:42 | Tor: ZU
[2025-10-23 03:43:01] Regel: sommer | Zeit: 03:43 | Tor: ZU
[2025-10-23 03:44:01] Regel: sommer | Zeit: 03:44 | Tor: ZU
[2025-10-23 03:45:01] Regel: sommer | Zeit: 03:45 | Tor: ZU → Schließimpuls gesendet
[2025-10-23 03:46:01] Regel: sommer | Zeit: 03:46 | Tor: ZU
[2025-10-23 03:47:01] Regel: sommer | Zeit: 03:47 | Tor: ZU
[2025-10-23 03:48:01] Regel: sommer | Zeit: 03:48 | Tor: ZU
[2025-10-23 03:49:02] Regel: sommer | Zeit: 03:49 | Tor: ZU
[2025-10-23 03:50:01] Regel: sommer | Zeit: 03:50 | Tor: ZU → Schließimpuls gesendet
[2025-10-23 03:51:01] Regel: sommer | Zeit: 03:51 | Tor: ZU
[2025-10-23 03:52:01] Regel: sommer | Zeit: 03:52 | Tor: ZU
[2025-10-23 03:53:01] Regel: sommer | Zeit: 03:53 | Tor: ZU
[2025-10-23 03:54:01] Regel: sommer | Zeit: 03:54 | Tor: ZU
[2025-10-23 03:55:01] Regel: sommer | Zeit: 03:55 | Tor: ZU → Schließimpuls gesendet
[2025-10-23 03:56:01] Regel: sommer | Zeit: 03:56 | Tor: ZU
[2025-10-23 03:57:02] Regel: sommer | Zeit: 03:57 | Tor: ZU
[2025-10-23 03:58:01] Regel: sommer | Zeit: 03:58 | Tor: ZU
[2025-10-23 03:59:01] Regel: sommer | Zeit: 03:59 | Tor: ZU
[2025-10-23 04:00:01] Regel: sommer | Zeit: 04:00 | Tor: ZU → Schließimpuls gesendet
[2025-10-23 04:01:01] Regel: sommer | Zeit: 04:01 | Tor: ZU
[2025-10-23 04:02:01] Regel: sommer | Zeit: 04:02 | Tor: ZU
[2025-10-23 04:03:01] Regel: sommer | Zeit: 04:03 | Tor: ZU
[2025-10-23 04:04:01] Regel: sommer | Zeit: 04:04 | Tor: ZU
[2025-10-23 04:05:01] Regel: sommer | Zeit: 04:05 | Tor: ZU → Schließimpuls gesendet
[2025-10-23 04:06:01] Regel: sommer | Zeit: 04:06 | Tor: ZU
[2025-10-23 04:07:02] Regel: sommer | Zeit: 04:07 | Tor: ZU
[2025-10-23 04:08:01] Regel: sommer | Zeit: 04:08 | Tor: ZU
[2025-10-23 04:09:01] Regel: sommer | Zeit: 04:09 | Tor: ZU
[2025-10-23 04:10:01] Regel: sommer | Zeit: 04:10 | Tor: ZU → Schließimpuls gesendet
[2025-10-23 04:11:01] Regel: sommer | Zeit: 04:11 | Tor: ZU
[2025-10-23 04:12:01] Regel: sommer | Zeit: 04:12 | Tor: ZU
[2025-10-23 04:13:01] Regel: sommer | Zeit: 04:13 | Tor: ZU
[2025-10-23 04:14:02] Regel: sommer | Zeit: 04:14 | Tor: ZU
[2025-10-23 04:15:01] Regel: sommer | Zeit: 04:15 | Tor: ZU → Schließimpuls gesendet
[2025-10-23 04:16:01] Regel: sommer | Zeit: 04:16 | Tor: ZU
[2025-10-23 04:17:01] Regel: sommer | Zeit: 04:17 | Tor: ZU
[2025-10-23 04:18:01] Regel: sommer | Zeit: 04:18 | Tor: ZU
[2025-10-23 04:19:01] Regel: sommer | Zeit: 04:19 | Tor: ZU
[2025-10-23 04:20:01] Regel: sommer | Zeit: 04:20 | Tor: ZU → Schließimpuls gesendet
[2025-10-23 04:21:01] Regel: sommer | Zeit: 04:21 | Tor: ZU
[2025-10-23 04:22:01] Regel: sommer | Zeit: 04:22 | Tor: ZU
[2025-10-23 04:23:01] Regel: sommer | Zeit: 04:23 | Tor: ZU
[2025-10-23 04:24:02] Regel: sommer | Zeit: 04:24 | Tor: ZU
[2025-10-23 04:25:01] Regel: sommer | Zeit: 04:25 | Tor: ZU → Schließimpuls gesendet
[2025-10-23 04:26:01] Regel: sommer | Zeit: 04:26 | Tor: ZU
[2025-10-23 04:27:01] Regel: sommer | Zeit: 04:27 | Tor: ZU
[2025-10-23 04:28:01] Regel: sommer | Zeit: 04:28 | Tor: ZU
[2025-10-23 04:29:01] Regel: sommer | Zeit: 04:29 | Tor: ZU
[2025-10-23 04:30:01] Regel: sommer | Zeit: 04:30 | Tor: ZU → Schließimpuls gesendet
[2025-10-23 04:31:01] Regel: sommer | Zeit: 04:31 | Tor: ZU
[2025-10-23 04:32:01] Regel: sommer | Zeit: 04:32 | Tor: ZU
[2025-10-23 04:33:02] Regel: sommer | Zeit: 04:33 | Tor: ZU
[2025-10-23 04:34:01] Regel: sommer | Zeit: 04:34 | Tor: ZU
[2025-10-23 04:35:01] Regel: sommer | Zeit: 04:35 | Tor: ZU → Schließimpuls gesendet
[2025-10-23 04:36:01] Regel: sommer | Zeit: 04:36 | Tor: ZU
[2025-10-23 04:37:01] Regel: sommer | Zeit: 04:37 | Tor: ZU
[2025-10-23 04:38:01] Regel: sommer | Zeit: 04:38 | Tor: ZU
[2025-10-23 04:39:01] Regel: sommer | Zeit: 04:39 | Tor: ZU
[2025-10-23 04:40:01] Regel: sommer | Zeit: 04:40 | Tor: ZU → Schließimpuls gesendet
[2025-10-23 04:41:01] Regel: sommer | Zeit: 04:41 | Tor: ZU
[2025-10-23 04:42:01] Regel: sommer | Zeit: 04:42 | Tor: ZU
[2025-10-23 04:43:02] Regel: sommer | Zeit: 04:43 | Tor: ZU
[2025-10-23 04:44:01] Regel: sommer | Zeit: 04:44 | Tor: ZU
[2025-10-23 04:45:01] Regel: sommer | Zeit: 04:45 | Tor: ZU → Schließimpuls gesendet
[2025-10-23 04:46:01] Regel: sommer | Zeit: 04:46 | Tor: ZU
[2025-10-23 04:47:01] Regel: sommer | Zeit: 04:47 | Tor: ZU
[2025-10-23 04:48:01] Regel: sommer | Zeit: 04:48 | Tor: ZU
[2025-10-23 04:49:02] Regel: sommer | Zeit: 04:49 | Tor: ZU
[2025-10-23 04:50:01] Regel: sommer | Zeit: 04:50 | Tor: ZU → Schließimpuls gesendet
[2025-10-23 04:51:02] Regel: sommer | Zeit: 04:51 | Tor: ZU
[2025-10-23 04:52:01] Regel: sommer | Zeit: 04:52 | Tor: ZU
[2025-10-23 04:53:01] Regel: sommer | Zeit: 04:53 | Tor: ZU
[2025-10-23 04:54:01] Regel: sommer | Zeit: 04:54 | Tor: ZU
[2025-10-23 04:55:02] Regel: sommer | Zeit: 04:55 | Tor: ZU → Schließimpuls gesendet
[2025-10-23 04:56:01] Regel: sommer | Zeit: 04:56 | Tor: ZU
[2025-10-23 04:57:01] Regel: sommer | Zeit: 04:57 | Tor: ZU
[2025-10-23 04:58:01] Regel: sommer | Zeit: 04:58 | Tor: ZU
[2025-10-23 04:59:01] Regel: sommer | Zeit: 04:59 | Tor: ZU
[2025-10-23 05:00:01] Regel: sommer | Zeit: 05:00 | Tor: ZU → Schließimpuls gesendet
[2025-10-23 05:01:01] Regel: sommer | Zeit: 05:01 | Tor: ZU
[2025-10-23 05:02:01] Regel: sommer | Zeit: 05:02 | Tor: ZU
[2025-10-23 05:03:02] Regel: sommer | Zeit: 05:03 | Tor: ZU
[2025-10-23 05:04:01] Regel: sommer | Zeit: 05:04 | Tor: ZU
[2025-10-23 05:05:01] Regel: sommer | Zeit: 05:05 | Tor: ZU → Schließimpuls gesendet
[2025-10-23 05:06:01] Regel: sommer | Zeit: 05:06 | Tor: ZU
[2025-10-23 05:07:01] Regel: sommer | Zeit: 05:07 | Tor: ZU
[2025-10-23 05:08:01] Regel: sommer | Zeit: 05:08 | Tor: ZU
[2025-10-23 05:09:01] Regel: sommer | Zeit: 05:09 | Tor: ZU
[2025-10-23 05:10:01] Regel: sommer | Zeit: 05:10 | Tor: ZU → Schließimpuls gesendet
[2025-10-23 05:11:01] Regel: sommer | Zeit: 05:11 | Tor: ZU
[2025-10-23 05:12:01] Regel: sommer | Zeit: 05:12 | Tor: ZU
[2025-10-23 05:13:01] Regel: sommer | Zeit: 05:13 | Tor: ZU
[2025-10-23 05:14:01] Regel: sommer | Zeit: 05:14 | Tor: ZU
[2025-10-23 05:15:01] Regel: sommer | Zeit: 05:15 | Tor: ZU → Schließimpuls gesendet
[2025-10-23 05:16:01] Regel: sommer | Zeit: 05:16 | Tor: ZU
[2025-10-23 05:17:01] Regel: sommer | Zeit: 05:17 | Tor: ZU
[2025-10-23 05:18:01] Regel: sommer | Zeit: 05:18 | Tor: ZU
[2025-10-23 05:19:01] Regel: sommer | Zeit: 05:19 | Tor: ZU
[2025-10-23 05:20:01] Regel: sommer | Zeit: 05:20 | Tor: ZU → Schließimpuls gesendet
[2025-10-23 05:21:02] Regel: sommer | Zeit: 05:21 | Tor: ZU
[2025-10-23 05:22:01] Regel: sommer | Zeit: 05:22 | Tor: ZU
[2025-10-23 05:23:01] Regel: sommer | Zeit: 05:23 | Tor: ZU
[2025-10-23 05:24:01] Regel: sommer | Zeit: 05:24 | Tor: ZU
[2025-10-23 05:25:02] Regel: sommer | Zeit: 05:25 | Tor: ZU → Schließimpuls gesendet
[2025-10-23 05:26:01] Regel: sommer | Zeit: 05:26 | Tor: ZU
[2025-10-23 05:27:01] Regel: sommer | Zeit: 05:27 | Tor: ZU
[2025-10-23 05:28:01] Regel: sommer | Zeit: 05:28 | Tor: ZU
[2025-10-23 05:29:01] Regel: sommer | Zeit: 05:29 | Tor: ZU
[2025-10-23 05:30:01] Regel: sommer | Zeit: 05:30 | Tor: ZU → Schließimpuls gesendet
[2025-10-23 05:31:01] Regel: sommer | Zeit: 05:31 | Tor: ZU
[2025-10-23 05:32:01] Regel: sommer | Zeit: 05:32 | Tor: ZU
[2025-10-23 05:33:01] Regel: sommer | Zeit: 05:33 | Tor: ZU
[2025-10-23 05:34:02] Regel: sommer | Zeit: 05:34 | Tor: ZU
[2025-10-23 05:35:01] Regel: sommer | Zeit: 05:35 | Tor: ZU → Schließimpuls gesendet
[2025-10-23 05:36:01] Regel: sommer | Zeit: 05:36 | Tor: ZU
[2025-10-23 05:37:01] Regel: sommer | Zeit: 05:37 | Tor: ZU
[2025-10-23 05:38:01] Regel: sommer | Zeit: 05:38 | Tor: ZU
[2025-10-23 05:39:02] Regel: sommer | Zeit: 05:39 | Tor: ZU
[2025-10-23 05:40:01] Regel: sommer | Zeit: 05:40 | Tor: ZU → Schließimpuls gesendet
[2025-10-23 05:41:02] Regel: sommer | Zeit: 05:41 | Tor: ZU
[2025-10-23 05:42:01] Regel: sommer | Zeit: 05:42 | Tor: ZU
[2025-10-23 05:43:01] Regel: sommer | Zeit: 05:43 | Tor: ZU
[2025-10-23 05:44:01] Regel: sommer | Zeit: 05:44 | Tor: ZU
[2025-10-23 05:45:01] Regel: sommer | Zeit: 05:45 | Tor: ZU → Schließimpuls gesendet
[2025-10-23 05:46:01] Regel: sommer | Zeit: 05:46 | Tor: ZU
[2025-10-23 05:47:01] Regel: sommer | Zeit: 05:47 | Tor: ZU
[2025-10-23 05:48:02] Regel: sommer | Zeit: 05:48 | Tor: ZU
[2025-10-23 05:49:01] Regel: sommer | Zeit: 05:49 | Tor: ZU
[2025-10-23 05:50:01] Regel: sommer | Zeit: 05:50 | Tor: ZU → Schließimpuls gesendet
[2025-10-23 05:51:01] Regel: sommer | Zeit: 05:51 | Tor: ZU
[2025-10-23 05:52:01] Regel: sommer | Zeit: 05:52 | Tor: ZU
[2025-10-23 05:53:01] Regel: sommer | Zeit: 05:53 | Tor: ZU
[2025-10-23 05:54:01] Regel: sommer | Zeit: 05:54 | Tor: ZU
[2025-10-23 05:55:01] Regel: sommer | Zeit: 05:55 | Tor: ZU → Schließimpuls gesendet
[2025-10-23 05:56:01] Regel: sommer | Zeit: 05:56 | Tor: ZU
[2025-10-23 05:57:02] Regel: sommer | Zeit: 05:57 | Tor: ZU
[2025-10-23 05:58:01] Regel: sommer | Zeit: 05:58 | Tor: ZU
[2025-10-23 05:59:01] Regel: sommer | Zeit: 05:59 | Tor: ZU
[2025-10-23 06:00:01] Regel: sommer | Zeit: 06:00 | Tor: ZU → Schließimpuls gesendet
[2025-10-23 06:01:01] Regel: sommer | Zeit: 06:01 | Tor: ZU
[2025-10-23 06:02:01] Regel: sommer | Zeit: 06:02 | Tor: ZU
[2025-10-23 06:03:01] Regel: sommer | Zeit: 06:03 | Tor: ZU
[2025-10-23 06:04:01] Regel: sommer | Zeit: 06:04 | Tor: ZU
[2025-10-23 06:05:01] Regel: sommer | Zeit: 06:05 | Tor: ZU → Schließimpuls gesendet
[2025-10-23 06:06:01] Regel: sommer | Zeit: 06:06 | Tor: ZU
[2025-10-23 06:07:01] Regel: sommer | Zeit: 06:07 | Tor: ZU
[2025-10-23 06:08:01] Regel: sommer | Zeit: 06:08 | Tor: ZU
[2025-10-23 06:09:01] Regel: sommer | Zeit: 06:09 | Tor: ZU
[2025-10-23 06:10:02] Regel: sommer | Zeit: 06:10 | Tor: ZU → Schließimpuls gesendet
[2025-10-23 06:11:01] Regel: sommer | Zeit: 06:11 | Tor: ZU
[2025-10-23 06:12:01] Regel: sommer | Zeit: 06:12 | Tor: ZU
[2025-10-23 06:13:01] Regel: sommer | Zeit: 06:13 | Tor: ZU
[2025-10-23 06:14:01] Regel: sommer | Zeit: 06:14 | Tor: ZU
[2025-10-23 06:15:01] Regel: sommer | Zeit: 06:15 | Tor: ZU → Schließimpuls gesendet
[2025-10-23 06:16:01] Regel: sommer | Zeit: 06:16 | Tor: ZU
[2025-10-23 06:17:01] Regel: sommer | Zeit: 06:17 | Tor: ZU
[2025-10-23 06:18:01] Regel: sommer | Zeit: 06:18 | Tor: ZU
[2025-10-23 06:19:01] Regel: sommer | Zeit: 06:19 | Tor: ZU
[2025-10-23 06:20:01] Regel: sommer | Zeit: 06:20 | Tor: ZU → Schließimpuls gesendet
[2025-10-23 06:21:01] Regel: sommer | Zeit: 06:21 | Tor: ZU
[2025-10-23 06:22:01] Regel: sommer | Zeit: 06:22 | Tor: ZU
[2025-10-23 06:23:01] Regel: sommer | Zeit: 06:23 | Tor: ZU
[2025-10-23 06:24:01] Regel: sommer | Zeit: 06:24 | Tor: ZU
[2025-10-23 06:25:02] Regel: sommer | Zeit: 06:25 | Tor: ZU → Schließimpuls gesendet
[2025-10-23 06:26:01] Regel: sommer | Zeit: 06:26 | Tor: ZU
[2025-10-23 06:27:02] Regel: sommer | Zeit: 06:27 | Tor: ZU
[2025-10-23 06:28:01] Regel: sommer | Zeit: 06:28 | Tor: ZU
[2025-10-23 06:29:01] Regel: sommer | Zeit: 06:29 | Tor: ZU
[2025-10-23 06:30:01] Regel: sommer | Zeit: 06:30 | Tor: ZU → Schließimpuls gesendet
[2025-10-23 06:31:01] Regel: sommer | Zeit: 06:31 | Tor: OFFEN
[2025-10-23 06:32:01] Regel: sommer | Zeit: 06:32 | Tor: OFFEN
[2025-10-23 06:33:01] Regel: sommer | Zeit: 06:33 | Tor: OFFEN
[2025-10-23 06:34:01] Regel: sommer | Zeit: 06:34 | Tor: OFFEN
[2025-10-23 06:35:01] Regel: sommer | Zeit: 06:35 | Tor: OFFEN
[2025-10-23 06:36:01] Regel: sommer | Zeit: 06:36 | Tor: OFFEN
[2025-10-23 06:37:01] Regel: sommer | Zeit: 06:37 | Tor: OFFEN
[2025-10-23 06:38:01] Regel: sommer | Zeit: 06:38 | Tor: OFFEN
[2025-10-23 06:39:01] Regel: sommer | Zeit: 06:39 | Tor: OFFEN
[2025-10-23 06:40:01] Regel: sommer | Zeit: 06:40 | Tor: OFFEN
[2025-10-23 06:41:01] Regel: sommer | Zeit: 06:41 | Tor: OFFEN
[2025-10-23 06:42:01] Regel: sommer | Zeit: 06:42 | Tor: OFFEN
[2025-10-23 06:43:01] Regel: sommer | Zeit: 06:43 | Tor: OFFEN
[2025-10-23 06:44:01] Regel: sommer | Zeit: 06:44 | Tor: OFFEN
[2025-10-23 06:45:01] Regel: sommer | Zeit: 06:45 | Tor: OFFEN
[2025-10-23 06:46:01] Regel: sommer | Zeit: 06:46 | Tor: OFFEN
[2025-10-23 06:47:01] Regel: sommer | Zeit: 06:47 | Tor: OFFEN
[2025-10-23 06:48:01] Regel: sommer | Zeit: 06:48 | Tor: OFFEN
[2025-10-23 06:49:01] Regel: sommer | Zeit: 06:49 | Tor: OFFEN
[2025-10-23 06:50:01] Regel: sommer | Zeit: 06:50 | Tor: OFFEN
[2025-10-23 06:51:02] Regel: sommer | Zeit: 06:51 | Tor: OFFEN
[2025-10-23 06:52:01] Regel: sommer | Zeit: 06:52 | Tor: OFFEN
[2025-10-23 06:53:01] Regel: sommer | Zeit: 06:53 | Tor: OFFEN
[2025-10-23 06:54:01] Regel: sommer | Zeit: 06:54 | Tor: OFFEN
